stock,qtr,eps,price,pe
SPMLINFRA.NS,2023-12-31,0.23,94.05000305175781,408.91305674677307
SPMLINFRA.NS,2024-03-31,-1.81,129.5500030517578,
SPMLINFRA.NS,2024-06-30,2.18,159.0800018310547,72.97247790415352
SPMLINFRA.NS,2024-09-30,2.2,273.760009765625,124.43636807528408
SPMLINFRA.NS,2024-12-31,1.4,254.36000061035156,181.6857147216797
SPMLINFRA.NS,2025-03-31,1.68,158.77999877929688,94.51190403529576
SPMLINFRA.NS,2025-06-30,1.69,243.69000244140625,144.19526771680844
SPMLINFRA.NS,2025-09-30,2.1,236.9499969482422,112.83333188011532
SPMLINFRA.NS,2025-12-31,2.66,176.41000366210938,66.3195502489133
SPORTKING.NS,2022-12-31,1.36,69.96782684326172,51.44693150239832
SPORTKING.NS,2023-03-31,2.32,63.85575866699219,27.52403390818629
SPORTKING.NS,2023-06-30,1.43,83.96436309814453,58.7163378308703
SPORTKING.NS,2023-09-30,1.22,80.16282653808594,65.70723486728356
SPORTKING.NS,2023-12-31,1.09,81.07125091552734,74.37729441791498
SPORTKING.NS,2024-03-31,1.8,78.62740325927734,43.681890699598526
SPORTKING.NS,2024-06-30,2.5,83.63851165771484,33.455404663085936
SPORTKING.NS,2024-09-30,2.35,112.43867492675781,47.846244649684174
SPORTKING.NS,2024-12-31,1.46,103.2017593383789,70.68613653313624
SPORTKING.NS,2025-03-31,2.84,75.75859832763672,26.67556279142138
SPORTKING.NS,2025-06-30,2.68,116.05614471435547,43.30453160983413
SPORTKING.NS,2025-09-30,2.22,98.01000213623047,44.148649610914624
SPORTKING.NS,2025-12-31,1.94,87.19000244140625,44.943300227528994
SRD.NS,2022-12-31,0.19,,
SRD.NS,2023-03-31,0.17,,
SRD.NS,2023-06-30,0.09,,
SRD.NS,2023-09-30,0.29,,
SRD.NS,2023-12-31,0.37,,
SRD.NS,2024-03-31,0.27,,
SRD.NS,2024-06-30,0.54,,
SRD.NS,2024-09-30,0.4,,
SRD.NS,2024-12-31,0.45,85.6703872680664,190.3786383734809
SRD.NS,2025-03-31,0.39,55.321502685546875,141.8500068860176
SRD.NS,2025-06-30,0.66,81.0436019897461,122.79333634810014
SRD.NS,2025-09-30,0.37,62.86000061035156,169.8918935414907
SRD.NS,2025-12-31,0.33,64.30000305175781,194.84849409623578
SREEL.NS,2022-12-31,2.77,210.14956665039062,75.86626954887748
SREEL.NS,2023-03-31,2.91,167.30355834960938,57.49263173526095
SREEL.NS,2023-06-30,2.8,193.87704467773438,69.24180167061942
SREEL.NS,2023-09-30,3.77,239.3605194091797,63.49085395468957
SREEL.NS,2023-12-31,2.96,395.268310546875,133.53659140097128
SREEL.NS,2024-03-31,2.06,275.0904235839844,133.5390405747497
SREEL.NS,2024-06-30,1.99,283.6496887207031,142.53753202045382
SREEL.NS,2024-09-30,2.79,285.2420959472656,102.23731037536402
SREEL.NS,2024-12-31,2.69,252.358642578125,93.81362177625465
SREEL.NS,2025-03-31,2.28,218.5894012451172,95.87254440575316
SREEL.NS,2025-06-30,1.27,249.5718994140625,196.51330662524606
SREEL.NS,2025-09-30,3.72,225.49652099609375,60.61734435378864
SREEL.NS,2025-12-31,3.25,215.83251953125,66.41000600961539
SRF.NS,2022-12-31,17.24,2266.086669921875,131.44354233885588
SRF.NS,2023-03-31,18.97,2390.17626953125,125.99769475652347
SRF.NS,2023-06-30,12.12,2268.87646484375,187.20102845245464
SRF.NS,2023-09-30,10.15,2232.8896484375,219.98912792487684
SRF.NS,2023-12-31,8.55,2461.052734375,287.8424250730994
SRF.NS,2024-03-31,14.24,2545.470947265625,178.7549822517995
SRF.NS,2024-06-30,8.51,2421.98779296875,284.6049110421563
SRF.NS,2024-09-30,6.79,2486.93896484375,366.2649432759573
SRF.NS,2024-12-31,9.14,2228.174072265625,243.78272125444474
SRF.NS,2025-03-31,17.75,2929.8955078125,165.06453565140845
SRF.NS,2025-06-30,14.58,3231.8916015625,221.66609064214677
SRF.NS,2025-09-30,13.1,2818.397705078125,215.14486298306298
SRF.NS,2025-12-31,14.6,3069.334228515625,210.2283718161387
SRGHFL.NS,2022-12-31,2.75,,
SRGHFL.NS,2023-03-31,3.22,,
SRGHFL.NS,2023-06-30,3.38,,
SRGHFL.NS,2023-09-30,4.05,260.95001220703125,64.43210177951389
SRGHFL.NS,2023-12-31,4.09,278.75,68.15403422982885
SRGHFL.NS,2024-03-31,4.58,267.6499938964844,58.438863296175626
SRGHFL.NS,2024-06-30,4.34,334.8999938964844,77.16589721117151
SRGHFL.NS,2024-09-30,4.62,354.95001220703125,76.82900697121889
SRGHFL.NS,2024-12-31,4.01,358.1000061035156,89.30174715798395
SRGHFL.NS,2025-03-31,3.95,323.1000061035156,81.7974698996242
SRGHFL.NS,2025-06-30,4.32,311.6000061035156,72.12963104248047
SRGHFL.NS,2025-09-30,5.26,292.79998779296875,55.665396918815354
SRGHFL.NS,2025-12-31,5.23,296.75,56.73996175908221
SRHHYPOLTD.NS,2022-12-31,13.7,503.59033203125,36.758418396441606
SRHHYPOLTD.NS,2023-03-31,41.43,403.226318359375,9.732713453038258
SRHHYPOLTD.NS,2023-06-30,14.16,703.8758544921875,49.70874678617143
SRHHYPOLTD.NS,2023-09-30,10.77,602.0718994140625,55.902683325354
SRHHYPOLTD.NS,2023-12-31,9.69,555.3474731445312,57.31140073730973
SRHHYPOLTD.NS,2024-03-31,11.39,487.3396911621094,42.78662784566368
SRHHYPOLTD.NS,2024-06-30,10.85,546.042236328125,50.32647339429724
SRHHYPOLTD.NS,2024-09-30,14.74,713.5543823242188,48.40938821738255
SRHHYPOLTD.NS,2024-12-31,12.56,772.9591674804688,61.54133499048318
SRHHYPOLTD.NS,2025-03-31,12.81,489.9156494140625,38.244781375024395
SRHHYPOLTD.NS,2025-06-30,13.06,643.2039794921875,49.249921860044985
SRHHYPOLTD.NS,2025-09-30,13.57,568.2999877929688,41.87914427361597
SRHHYPOLTD.NS,2025-12-31,13.84,516.7999877929688,37.34103958041682
SRM.NS,2023-03-31,4.17,,
SRM.NS,2023-06-30,1.99,,
SRM.NS,2023-09-30,7.69,,
SRM.NS,2023-12-31,2.33,,
SRM.NS,2024-03-31,3.68,,
SRM.NS,2024-06-30,2.08,177.9600067138672,85.55769553551306
SRM.NS,2024-09-30,4.51,264.29998779296875,58.6031015062015
SRM.NS,2024-12-31,6.97,398.29998779296875,57.14490499181761
SRM.NS,2025-03-31,10.5,322.70001220703125,30.733334495907737
SRM.NS,2025-06-30,5.56,498.0,89.56834532374101
SRM.NS,2025-09-30,8.75,533.6500244140625,60.98857421875
SRM.NS,2025-12-31,10.5,530.0499877929688,50.480951218377974
SRPL.NS,2022-12-31,0.01,6.264999866485596,626.4999866485596
SRPL.NS,2023-03-31,0.02,4.125,206.25
SRPL.NS,2023-06-30,0.0,3.25,
SRPL.NS,2023-09-30,-0.04,1.4500000476837158,
SRPL.NS,2023-12-31,-0.11,1.100000023841858,
SRPL.NS,2024-03-31,-0.08,1.100000023841858,
SRPL.NS,2024-06-30,-0.01,1.1299999952316284,
SRPL.NS,2024-09-30,-0.27,1.1100000143051147,
SRPL.NS,2024-12-31,-0.11,1.190000057220459,
SRPL.NS,2025-03-31,-0.1,1.0399999618530273,
SRPL.NS,2025-06-30,-0.04,0.550000011920929,
SRPL.NS,2025-09-30,-0.12,0.800000011920929,
SRPL.NS,2025-12-31,-0.01,0.6600000262260437,
SRTL.NS,2022-03-31,3.1,,
SRTL.NS,2023-03-31,1.74,,
SRTL.NS,2024-03-31,2.23,,
SRTL.NS,2025-03-31,2.72,,
SSDL.NS,2023-06-30,1.29,,
SSDL.NS,2023-09-30,2.35,,
SSDL.NS,2024-03-31,1.29,,
SSDL.NS,2024-06-30,1.84,,
SSDL.NS,2024-09-30,2.42,148.47547912597656,61.353503771064695
SSDL.NS,2024-12-31,1.99,123.10486602783203,61.861741722528656
SSDL.NS,2025-03-31,1.78,79.07233428955078,44.42265971323078
SSDL.NS,2025-06-30,1.6,98.19999694824219,61.37499809265137
SSDL.NS,2025-09-30,2.65,86.86000061035156,32.777358720887385
SSDL.NS,2025-12-31,0.81,76.77999877929688,94.79012194974922
SSWL.NS,2022-12-31,2.8,157.1038818359375,56.10852922712054
SSWL.NS,2023-03-31,3.02,145.86456298828125,48.29952416830505
SSWL.NS,2023-06-30,3.03,202.06109619140625,66.68683042620668
SSWL.NS,2023-09-30,3.34,275.195556640625,82.39387923372006
SSWL.NS,2023-12-31,3.79,256.63134765625,67.71275663753298
SSWL.NS,2024-03-31,32.85,218.7108917236328,6.6578658058944535
SSWL.NS,2024-06-30,2.6,214.51290893554688,82.50496497521033
SSWL.NS,2024-09-30,2.94,213.3287811279297,72.56080990745907
SSWL.NS,2024-12-31,3.04,196.36712646484375,64.59444949501439
SSWL.NS,2025-03-31,3.87,177.48548889160156,45.86188343452237
SSWL.NS,2025-06-30,3.01,272.58013916015625,90.55818576749378
SSWL.NS,2025-09-30,2.26,225.22999572753906,99.6592901449288
SSWL.NS,2025-12-31,2.97,193.6999969482422,65.21885419132734
STALLION.NS,2024-06-30,0.94,,
STALLION.NS,2024-09-30,0.09,,
STALLION.NS,2024-12-31,1.09,,
STALLION.NS,2025-03-31,1.14,67.9000015258789,59.5614048472622
STALLION.NS,2025-06-30,0.89,82.41999816894531,92.60673951566889
STALLION.NS,2025-09-30,0.98,250.2899932861328,255.39795233278858
STALLION.NS,2025-12-31,0.96,235.05999755859375,244.85416412353516
STANLEY.NS,2023-03-31,7.87,,
STANLEY.NS,2023-06-30,0.74,,
STANLEY.NS,2023-09-30,1.69,,
STANLEY.NS,2023-12-31,1.34,,
STANLEY.NS,2024-03-31,1.98,,
STANLEY.NS,2024-06-30,0.67,474.75,708.5820895522388
STANLEY.NS,2024-09-30,1.09,485.5,445.4128440366972
STANLEY.NS,2024-12-31,1.51,412.0,272.8476821192053
STANLEY.NS,2025-03-31,1.84,332.70001220703125,180.81522402556047
STANLEY.NS,2025-06-30,1.38,345.1499938964844,250.10869122933653
STANLEY.NS,2025-09-30,0.98,290.45001220703125,296.3775634765625
STANLEY.NS,2025-12-31,-0.11,193.16000366210938,
STAR.NS,2022-12-31,-8.86,346.4606018066406,
STAR.NS,2023-03-31,-1.06,283.5757751464844,
STAR.NS,2023-06-30,-0.79,426.477783203125,
STAR.NS,2023-09-30,-14.54,504.8838806152344,
STAR.NS,2023-12-31,5.4,645.1404418945312,119.47045220269096
STAR.NS,2024-03-31,1.98,779.7330932617188,393.80459255642364
STAR.NS,2024-06-30,364.69,942.843994140625,2.585329990239998
STAR.NS,2024-09-30,7.81,1392.705322265625,178.3233447203105
STAR.NS,2024-12-31,9.54,656.43310546875,68.80850162146227
STAR.NS,2025-03-31,8.91,666.18896484375,74.76868292297979
STAR.NS,2025-06-30,10.8,895.6021118164062,82.92612146448205
STAR.NS,2025-09-30,13.84,820.5999755859375,59.29190575042901
STAR.NS,2025-12-31,21.93,900.3499755859375,41.05563044167522
STARCEMENT.NS,2022-12-31,1.31,111.5478286743164,85.15101425520336
STARCEMENT.NS,2023-03-31,2.38,110.95264434814453,46.618758129472496
STARCEMENT.NS,2023-06-30,2.31,139.7695770263672,60.506310401024756
STARCEMENT.NS,2023-09-30,1.01,151.722900390625,150.22069345606437
STARCEMENT.NS,2023-12-31,1.82,174.98475646972656,96.14547058776185
STARCEMENT.NS,2024-03-31,2.17,225.7244110107422,104.02046590356782
STARCEMENT.NS,2024-06-30,0.77,209.41629028320312,271.96920816000403
STARCEMENT.NS,2024-09-30,0.14,198.99063110351562,1421.3616507393972
STARCEMENT.NS,2024-12-31,0.22,230.35693359375,1047.0769708806818
STARCEMENT.NS,2025-03-31,3.05,213.29493713378906,69.93276627337347
STARCEMENT.NS,2025-06-30,2.44,211.11257934570312,86.52154891217342
STARCEMENT.NS,2025-09-30,1.78,253.1405029296875,142.2137656908357
STARCEMENT.NS,2025-12-31,1.85,224.4817657470703,121.34149499841638
STARHEALTH.NS,2022-12-31,3.62,566.2999877929688,156.4364607162897
STARHEALTH.NS,2023-03-31,1.75,518.2999877929688,296.17142159598217
STARHEALTH.NS,2023-06-30,4.95,585.0999755859375,118.20201526988636
STARHEALTH.NS,2023-09-30,2.15,600.9500122070312,279.51163358466573
STARHEALTH.NS,2023-12-31,4.95,534.75,108.03030303030303
STARHEALTH.NS,2024-03-31,2.43,543.4500122070312,223.64198033211161
STARHEALTH.NS,2024-06-30,5.45,558.6500244140625,102.5045916356078
STARHEALTH.NS,2024-09-30,1.89,607.0999755859375,321.21691829943785
STARHEALTH.NS,2024-12-31,3.66,474.95001220703125,129.76776289809595
STARHEALTH.NS,2025-03-31,0.01,356.6499938964844,35664.99938964844
STARHEALTH.NS,2025-06-30,4.47,422.70001220703125,94.56376112014122
STARHEALTH.NS,2025-09-30,0.93,446.75,480.3763440860215
STARHEALTH.NS,2025-12-31,2.18,455.0,208.71559633027522
STARPAPER.NS,2022-12-31,8.16,176.12767028808594,21.584273319618376
STARPAPER.NS,2023-03-31,10.54,137.95175170898438,13.088401490415976
STARPAPER.NS,2023-06-30,12.65,161.42286682128906,12.760700934489254
STARPAPER.NS,2023-09-30,9.73,216.01927185058594,22.20136401342096
STARPAPER.NS,2023-12-31,9.46,222.76686096191406,23.54829397060402
STARPAPER.NS,2024-03-31,9.17,216.40484619140625,23.599219868201335
STARPAPER.NS,2024-06-30,8.91,246.7400665283203,27.692487825849643
STARPAPER.NS,2024-09-30,9.3,218.65635681152344,23.51143621629284
STARPAPER.NS,2024-12-31,4.94,211.1168212890625,42.736198641510626
STARPAPER.NS,2025-03-31,3.21,151.20249938964844,47.10358236437646
STARPAPER.NS,2025-06-30,8.21,175.04664611816406,21.321150562504755
STARPAPER.NS,2025-09-30,8.34,168.52000427246094,20.206235524275893
STARPAPER.NS,2025-12-31,5.27,166.10000610351562,31.518027723627256
STARTECK.NS,2022-12-31,2.26,142.1884002685547,62.915221357767564
STARTECK.NS,2023-03-31,15.16,109.44470977783203,7.219308032838525
STARTECK.NS,2023-06-30,2.31,148.06932067871094,64.09927302108699
STARTECK.NS,2023-09-30,7.49,154.7382049560547,20.65930640267753
STARTECK.NS,2023-12-31,2.82,350.9562072753906,124.45255577141512
STARTECK.NS,2024-03-31,3.48,257.0650634765625,73.86927111395474
STARTECK.NS,2024-06-30,1.73,286.7648010253906,165.76000059271135
STARTECK.NS,2024-09-30,3.62,260.3522644042969,71.9205150288113
STARTECK.NS,2024-12-31,3.66,299.2227783203125,81.75485746456626
STARTECK.NS,2025-03-31,1.42,283.08502197265625,199.3556492765185
STARTECK.NS,2025-06-30,3.57,295.6255187988281,82.80826857110031
STARTECK.NS,2025-09-30,7.43,311.29998779296875,41.89771033552742
STARTECK.NS,2025-12-31,7.55,283.54998779296875,37.556289773903146
STCINDIA.NS,2022-12-31,1.48,90.25,60.97972972972973
STCINDIA.NS,2023-03-31,1.21,68.4000015258789,56.52892688089166
STCINDIA.NS,2023-06-30,0.82,78.8499984741211,96.15853472453793
STCINDIA.NS,2023-09-30,3.0,125.75,41.916666666666664
STCINDIA.NS,2023-12-31,2.33,137.39999389648438,58.969954462010456
STCINDIA.NS,2024-03-31,2.36,124.05000305175781,52.563560615151616
STCINDIA.NS,2024-06-30,4.58,155.9199981689453,34.04366772247714
STCINDIA.NS,2024-09-30,-1.25,174.5399932861328,
STCINDIA.NS,2024-12-31,0.27,152.0,562.9629629629629
STCINDIA.NS,2025-03-31,0.53,127.63999938964844,240.83018752763854
STCINDIA.NS,2025-06-30,1.64,144.60000610351562,88.17073542897295
STCINDIA.NS,2025-09-30,102.01,131.4499969482422,1.2885991270291361
STCINDIA.NS,2025-12-31,2.76,127.94000244140625,46.3550733483356
STEELCAS.NS,2022-12-31,1.91,87.54598999023438,45.83559685352585
STEELCAS.NS,2023-03-31,1.93,87.92803955078125,45.5585697154307
STEELCAS.NS,2023-06-30,2.0,91.73799133300781,45.868995666503906
STEELCAS.NS,2023-09-30,1.84,136.12957763671875,73.98346610691236
STEELCAS.NS,2023-12-31,1.72,120.50727844238281,70.06237118743186
STEELCAS.NS,2024-03-31,1.85,128.38134765625,69.39532305743244
STEELCAS.NS,2024-06-30,1.28,127.34081268310547,99.48500990867615
STEELCAS.NS,2024-09-30,1.31,160.19593811035156,122.28697565675691
STEELCAS.NS,2024-12-31,1.9,170.2004852294922,89.57920275236431
STEELCAS.NS,2025-03-31,2.65,198.73362731933594,74.9938216299381
STEELCAS.NS,2025-06-30,1.96,230.67987060546875,117.69381153340242
STEELCAS.NS,2025-09-30,2.29,213.08688354492188,93.05104084931087
STEELCAS.NS,2025-12-31,2.03,209.70272827148438,103.30183658693812
STEELCITY.NS,2022-12-31,2.48,54.71992111206055,22.064484319379254
STEELCITY.NS,2023-03-31,1.32,55.722442626953125,42.213971687085696
STEELCITY.NS,2023-06-30,1.42,57.53131866455078,40.515013144049846
STEELCITY.NS,2023-09-30,1.63,59.367462158203125,36.42175592527799
STEELCITY.NS,2023-12-31,1.89,66.65740966796875,35.268470723792994
STEELCITY.NS,2024-03-31,2.91,68.49766540527344,23.538716634114582
STEELCITY.NS,2024-06-30,2.81,84.60499572753906,30.10853940481817
STEELCITY.NS,2024-09-30,3.4,90.259521484375,26.546918083639707
STEELCITY.NS,2024-12-31,3.21,111.17929077148438,34.63529307522878
STEELCITY.NS,2025-03-31,1.94,98.48892211914062,50.767485628423
STEELCITY.NS,2025-06-30,2.7,110.82897186279297,41.047767356589986
STEELCITY.NS,2025-09-30,2.07,99.51924896240234,48.076931865894856
STEELCITY.NS,2025-12-31,2.46,90.83820343017578,36.92609895535601
STEELXIND.NS,2022-12-31,-0.29,13.800000190734863,
STEELXIND.NS,2023-03-31,-0.41,13.5,
STEELXIND.NS,2023-06-30,-0.05,14.850000381469727,
STEELXIND.NS,2023-09-30,-0.03,9.550000190734863,
STEELXIND.NS,2023-12-31,0.0,10.449999809265137,
STEELXIND.NS,2024-03-31,0.16,13.800000190734863,86.2500011920929
STEELXIND.NS,2024-06-30,0.02,14.5600004196167,728.000020980835
STEELXIND.NS,2024-09-30,0.02,12.829999923706055,641.4999961853027
STEELXIND.NS,2024-12-31,0.13,10.199999809265137,78.4615369943472
STEELXIND.NS,2025-03-31,0.04,7.710000038146973,192.75000095367432
STEELXIND.NS,2025-06-30,0.09,10.130000114440918,112.55555682712132
STEELXIND.NS,2025-09-30,0.02,9.5600004196167,478.00002098083496
STEELXIND.NS,2025-12-31,0.02,9.59000015258789,479.50000762939453
STEL.NS,2022-12-31,0.08,161.5500030517578,2019.3750381469727
STEL.NS,2023-03-31,5.23,143.6999969482422,27.476098842876134
STEL.NS,2023-06-30,0.12,140.6999969482422,1172.499974568685
STEL.NS,2023-09-30,1.62,221.8000030517578,136.9135821307147
STEL.NS,2023-12-31,0.05,321.75,6435.0
STEL.NS,2024-03-31,5.4,320.04998779296875,59.268516257957174
STEL.NS,2024-06-30,0.05,458.20001220703125,9164.000244140625
STEL.NS,2024-09-30,3.1,574.7999877929688,185.41935090095765
STEL.NS,2024-12-31,0.05,405.3500061035156,8107.0001220703125
STEL.NS,2025-03-31,5.41,383.29998779296875,70.85027500794247
STEL.NS,2025-06-30,0.19,413.79998779296875,2177.8946725945725
STEL.NS,2025-09-30,3.6,412.79998779296875,114.66666327582465
STEL.NS,2025-12-31,6.82,497.25,72.91055718475073
STERTOOLS.NS,2022-12-31,3.86,265.4383850097656,68.76642098698592
STERTOOLS.NS,2023-03-31,2.16,395.82220458984375,183.25102064344617
STERTOOLS.NS,2023-06-30,3.63,355.5074157714844,97.93592720977531
STERTOOLS.NS,2023-09-30,3.46,372.67108154296875,107.70840507022218
STERTOOLS.NS,2023-12-31,3.77,352.89813232421875,93.60693165098641
STERTOOLS.NS,2024-03-31,4.51,303.0702209472656,67.19960553154449
STERTOOLS.NS,2024-06-30,5.11,363.77325439453125,71.18850379540729
STERTOOLS.NS,2024-09-30,4.85,575.2576904296875,118.60983307828609
STERTOOLS.NS,2024-12-31,3.78,574.2153930664062,151.90883414455192
STERTOOLS.NS,2025-03-31,2.43,303.6606140136719,124.96321564348636
STERTOOLS.NS,2025-06-30,2.48,359.2010192871094,144.83912068028604
STERTOOLS.NS,2025-09-30,4.75,310.95001220703125,65.46316046463816
STERTOOLS.NS,2025-12-31,0.43,272.20001220703125,633.0232842023983
STLNETWORK.NS,2024-06-30,198.0,,
STLNETWORK.NS,2024-09-30,1010.0,,
STLNETWORK.NS,2024-12-31,-3396.0,,
STLNETWORK.NS,2025-06-30,-0.46,,
STLNETWORK.NS,2025-09-30,-0.4,29.600000381469727,
STLNETWORK.NS,2025-12-31,-0.22,22.15999984741211,
STLTECH.NS,2022-12-31,1.28,174.6397705078125,136.43732070922852
STLTECH.NS,2023-03-31,1.63,146.61790466308594,89.94963476262942
STLTECH.NS,2023-06-30,1.35,145.27642822265625,107.61216905381944
STLTECH.NS,2023-09-30,0.85,161.0500030517578,189.47059182559744
STLTECH.NS,2023-12-31,-1.43,142.8000030517578,
STLTECH.NS,2024-03-31,-2.05,110.80000305175781,
STLTECH.NS,2024-06-30,-0.98,136.89999389648438,
STLTECH.NS,2024-09-30,-0.29,126.0,
STLTECH.NS,2024-12-31,-0.49,114.56999969482422,
STLTECH.NS,2025-03-31,-0.82,80.91999816894531,
STLTECH.NS,2025-06-30,0.2,105.23999786376953,526.1999893188477
STLTECH.NS,2025-09-30,0.08,113.2699966430664,1415.87495803833
STLTECH.NS,2025-12-31,-0.35,103.19999694824219,
STOVEKRAFT.NS,2019-12-31,3.65,,
STOVEKRAFT.NS,2020-03-31,-4.15,,
STOVEKRAFT.NS,2020-12-31,13.54,,
STOVEKRAFT.NS,2021-03-31,5.89,455.0018615722656,77.2498916081945
STUDDS.NS,2024-09-30,8.89,,
STUDDS.NS,2024-12-31,8.34,,
STUDDS.NS,2025-06-30,5.15,,
STUDDS.NS,2025-09-30,5.24,,
STUDDS.NS,2025-12-31,5.27,538.5999755859375,102.20113388727468
STYL.NS,2024-06-30,27.43,,
STYL.NS,2024-09-30,44.14,,
STYL.NS,2024-12-31,3.64,,
STYL.NS,2025-03-31,4.27,,
STYL.NS,2025-06-30,2.5,,
STYL.NS,2025-09-30,3.56,411.45001220703125,115.57584612557058
STYL.NS,2025-12-31,3.96,269.3500061035156,68.0176783089686
STYLAMIND.NS,2022-12-31,14.18,1125.223388671875,79.35284828433534
STYLAMIND.NS,2023-03-31,15.81,969.8909912109375,61.346678760970114
STYLAMIND.NS,2023-06-30,16.39,1584.92919921875,96.70098835989933
STYLAMIND.NS,2023-09-30,18.73,1720.9385986328125,91.88139875241924
STYLAMIND.NS,2023-12-31,18.49,1721.800048828125,93.12060837361412
STYLAMIND.NS,2024-03-31,22.17,1562.0999755859375,70.46008008957769
STYLAMIND.NS,2024-06-30,16.73,1921.9000244140625,114.87746708990213
STYLAMIND.NS,2024-09-30,20.13,2038.050048828125,101.24441375201813
STYLAMIND.NS,2024-12-31,17.59,2210.699951171875,125.67936049868533
STYLAMIND.NS,2025-03-31,17.45,1647.3499755859375,94.40401006223138
STYLAMIND.NS,2025-06-30,16.68,1638.5,98.23141486810552
STYLAMIND.NS,2025-09-30,22.03,1646.800048828125,74.75261229360531
STYLAMIND.NS,2025-12-31,27.15,2229.39990234375,82.11417688190608
STYLEBAAZA.NS,2023-06-30,1.58,,
STYLEBAAZA.NS,2023-09-30,-2.22,,
STYLEBAAZA.NS,2023-12-31,5.49,,
STYLEBAAZA.NS,2024-03-31,-0.92,,
STYLEBAAZA.NS,2024-06-30,-0.06,,
STYLEBAAZA.NS,2024-09-30,-1.2,382.04998779296875,
STYLEBAAZA.NS,2024-12-31,4.08,309.6000061035156,75.88235443713619
STYLEBAAZA.NS,2025-03-31,-0.86,240.72999572753906,
STYLEBAAZA.NS,2025-06-30,0.28,312.54998779296875,1116.2499564034597
STYLEBAAZA.NS,2025-09-30,6.9,370.70001220703125,53.72463945029438
STYLEBAAZA.NS,2025-12-31,2.54,273.75,107.7755905511811
STYRENIX.NS,2023-09-30,32.08,992.8157348632812,30.948121410950165
STYRENIX.NS,2023-12-31,19.88,1339.6795654296875,67.38830812020561
STYRENIX.NS,2024-03-31,28.07,1368.29541015625,48.74582864824546
STYRENIX.NS,2024-06-30,34.8,2056.6259765625,59.0984476023707
STYRENIX.NS,2024-09-30,39.86,2374.733642578125,59.576860074714624
STYRENIX.NS,2024-12-31,27.12,2849.181884765625,105.0583290842782
STYRENIX.NS,2025-03-31,31.94,2665.935546875,83.46698643941765
STYRENIX.NS,2025-06-30,29.52,3143.65576171875,106.49240385226118
STYRENIX.NS,2025-09-30,25.43,2322.904296875,91.34503723456548
STYRENIX.NS,2025-12-31,9.29,1952.6663818359375,210.19013798018705
SUBEXLTD.NS,2022-12-31,-0.08,33.900001525878906,
SUBEXLTD.NS,2023-03-31,-0.84,28.399999618530273,
SUBEXLTD.NS,2023-06-30,-0.34,29.049999237060547,
SUBEXLTD.NS,2023-09-30,-0.2,32.54999923706055,
SUBEXLTD.NS,2023-12-31,-0.09,33.95000076293945,
SUBEXLTD.NS,2024-03-31,-2.78,30.049999237060547,
SUBEXLTD.NS,2024-06-30,-0.2,29.610000610351562,
SUBEXLTD.NS,2024-09-30,0.01,27.06999969482422,2706.999969482422
SUBEXLTD.NS,2024-12-31,-0.06,21.979999542236328,
SUBEXLTD.NS,2025-03-31,-0.31,12.199999809265137,
SUBEXLTD.NS,2025-06-30,0.23,14.149999618530273,61.52173747187075
SUBEXLTD.NS,2025-09-30,0.05,11.949999809265137,238.99999618530273
SUBEXLTD.NS,2025-12-31,0.05,11.3100004196167,226.20000839233398
SUBROS.NS,2022-12-31,1.27,296.9581298828125,233.8252991203248
SUBROS.NS,2023-03-31,2.8,297.75201416015625,106.34000505719867
SUBROS.NS,2023-06-30,2.08,434.6455383300781,208.96420112022986
SUBROS.NS,2023-09-30,4.1,387.06890869140625,94.407050900343
SUBROS.NS,2023-12-31,4.12,539.0908203125,130.8472864836165
SUBROS.NS,2024-03-31,4.66,512.9247436523438,110.06968747904372
SUBROS.NS,2024-06-30,5.36,644.0535888671875,120.15925165432601
SUBROS.NS,2024-09-30,5.58,755.9432983398438,135.4737093799003
SUBROS.NS,2024-12-31,5.05,617.7284545898438,122.32246625541461
SUBROS.NS,2025-03-31,7.08,558.8924560546875,78.93961243710275
SUBROS.NS,2025-06-30,6.26,954.4400634765625,152.46646381414737
SUBROS.NS,2025-09-30,6.25,1085.300048828125,173.6480078125
SUBROS.NS,2025-12-31,5.33,866.0499877929688,162.48592641519113
SUDARCOLOR.NS,2006-12-31,13.38,,
SUDARCOLOR.NS,2007-12-31,11.07,,
SUDARCOLOR.NS,2008-12-31,25.13,,
SUDARCOLOR.NS,2009-12-31,40.36,,
SUDARCOLOR.NS,2010-12-31,42.23,,
SUDARCOLOR.NS,2011-12-31,114.17,,
SUDARSCHEM.NS,2022-12-31,0.08,384.54412841796875,4806.801605224609
SUDARSCHEM.NS,2023-03-31,4.7,386.1229553222656,82.15382028133311
SUDARSCHEM.NS,2023-06-30,38.56,479.1259765625,12.425466197160269
SUDARSCHEM.NS,2023-09-30,2.58,473.73583984375,183.61854257509688
SUDARSCHEM.NS,2023-12-31,2.11,543.3068237304688,257.4913856542506
SUDARSCHEM.NS,2024-03-31,8.38,607.4633178710938,72.48965607053624
SUDARSCHEM.NS,2024-06-30,4.25,897.402587890625,211.15355009191177
SUDARSCHEM.NS,2024-09-30,4.32,1114.3385009765625,257.94872707790796
SUDARSCHEM.NS,2024-12-31,0.07,1140.30908203125,16290.12974330357
SUDARSCHEM.NS,2025-03-31,-0.52,987.1777954101562,
SUDARSCHEM.NS,2025-06-30,6.01,1229.635498046875,204.59825258683446
